prompt_id,method,family,z_score,ppl,new_tokens,seconds
81,kgw_d1.5,kgw,3.801314711749832,8.24182415008545,80,1.636995061300695
82,kgw_d1.5,kgw,4.6957417027497925,10.840773582458496,80,1.6489393040537834
83,kgw_d1.5,kgw,4.6957417027497925,15.942620277404785,80,1.620515056885779
84,kgw_d1.5,kgw,2.4596742252498913,16.79571533203125,80,1.6263677906244993
85,kgw_d1.5,kgw,3.354101216249852,14.060657501220703,80,1.6717598140239716
86,kgw_d1.5,kgw,3.801314711749832,10.119802474975586,80,1.6104736244305968
87,kgw_d1.5,kgw,3.1304944684998617,9.84819221496582,80,1.6194525165483356
88,kgw_d1.5,kgw,4.248528207249812,6.406435012817383,80,1.5929829217493534
89,kgw_d1.5,kgw,1.788853981999921,4.956808567047119,80,1.5900881169363856
90,kgw_d1.5,kgw,4.024921459499822,11.91818618774414,80,1.585056602023542
91,kgw_d1.5,kgw,4.6957417027497925,11.287631034851074,80,1.59872542694211
92,kgw_d1.5,kgw,4.6957417027497925,4.444811820983887,80,1.5909529132768512
93,kgw_d1.5,kgw,3.801314711749832,12.84994125366211,80,1.5782300531864166
94,kgw_d1.5,kgw,5.590168693749753,15.104677200317383,80,1.6130346124991775
95,kgw_d1.5,kgw,4.472134954999802,10.904812812805176,80,1.5724977161735296
96,kgw_d1.5,kgw,4.919348450499783,12.725798606872559,80,1.627660064958036
97,kgw_d1.5,kgw,5.813775441499743,21.347396850585938,80,1.7111364547163248
98,kgw_d1.5,kgw,5.366561945999763,15.900404930114746,80,1.6445140512660146
99,kgw_d1.5,kgw,6.037382189249733,20.732406616210938,80,1.6503507252782583
0,kgw_d2.0,kgw,5.590168693749753,13.964545249938965,80,1.6861862055957317
1,kgw_d2.0,kgw,5.590168693749753,14.13404655456543,80,1.67258121073246
2,kgw_d2.0,kgw,3.577707963999842,5.508110046386719,80,1.6316652279347181
3,kgw_d2.0,kgw,5.366561945999763,6.219441890716553,80,1.6277193976566195
4,kgw_d2.0,kgw,4.024921459499822,5.368289470672607,80,1.634900838136673
5,kgw_d2.0,kgw,5.590168693749753,10.479970932006836,80,1.6725094746798277
6,kgw_d2.0,kgw,5.366561945999763,7.406406402587891,80,1.8063969425857067
7,kgw_d2.0,kgw,5.142955198249773,11.960905075073242,80,1.7149139372631907
8,kgw_d2.0,kgw,5.366561945999763,14.577880859375,80,1.693559231236577
9,kgw_d2.0,kgw,4.919348450499783,9.313945770263672,80,1.6899351477622986
10,kgw_d2.0,kgw,4.024921459499822,8.95809268951416,80,1.6753382999449968
11,kgw_d2.0,kgw,6.037382189249733,11.791646003723145,80,1.6503871213644743
12,kgw_d2.0,kgw,5.142955198249773,14.747483253479004,80,1.7212741216644645
13,kgw_d2.0,kgw,4.6957417027497925,10.560486793518066,80,1.7368344468995929
14,kgw_d2.0,kgw,5.590168693749753,11.848548889160156,80,1.664746232330799
15,kgw_d2.0,kgw,4.024921459499822,8.072010040283203,80,1.701779299415648
16,kgw_d2.0,kgw,6.931809180249694,15.075237274169922,80,1.6944342460483313
17,kgw_d2.0,kgw,4.919348450499783,12.49577522277832,80,1.66745510045439
18,kgw_d2.0,kgw,4.248528207249812,10.578933715820312,80,1.72142783831805
19,kgw_d2.0,kgw,5.813775441499743,9.549613952636719,80,1.7231557285413146
20,kgw_d2.0,kgw,4.024921459499822,9.420469284057617,80,1.7388779763132334
21,kgw_d2.0,kgw,6.4845956847497135,19.305063247680664,80,1.7651538262143731
22,kgw_d2.0,kgw,5.366561945999763,16.207765579223633,80,1.764103366062045
23,kgw_d2.0,kgw,5.590168693749753,17.114181518554688,80,1.6954970061779022
24,kgw_d2.0,kgw,3.801314711749832,8.805601119995117,80,1.7142143491655588
25,kgw_d2.0,kgw,4.919348450499783,9.111658096313477,80,1.7375770872458816
26,kgw_d2.0,kgw,5.142955198249773,10.053441047668457,80,1.665772465057671
27,kgw_d2.0,kgw,4.919348450499783,9.065458297729492,80,1.6382490657269955
28,kgw_d2.0,kgw,5.142955198249773,18.46590805053711,80,1.7141393292695284
29,kgw_d2.0,kgw,7.379022675749674,22.548364639282227,80,1.6953069679439068
30,kgw_d2.0,kgw,5.813775441499743,12.568431854248047,80,1.663887770846486
31,kgw_d2.0,kgw,5.142955198249773,10.361194610595703,80,1.6528063705191016
32,kgw_d2.0,kgw,4.248528207249812,9.500749588012695,80,1.6730825016275048
33,kgw_d2.0,kgw,4.024921459499822,12.443092346191406,80,1.7579619903117418
34,kgw_d2.0,kgw,4.248528207249812,16.983964920043945,80,1.8387362770736217
35,kgw_d2.0,kgw,5.813775441499743,19.261571884155273,80,1.7440586546435952
36,kgw_d2.0,kgw,6.037382189249733,7.042006492614746,80,1.811163803562522
37,kgw_d2.0,kgw,5.142955198249773,10.112508773803711,80,1.7640262031927705
38,kgw_d2.0,kgw,4.919348450499783,14.711291313171387,80,1.758422234095633
